 1395821.0464  1.2061 -1.5974 2  349.4200 33  25501 123161716      151615       
 1395885.2544  1.2267 -1.5976 2  349.4528 33  25501 123161616      151515       
 1395885.3492  1.2263 -1.6256 2  349.4534 31  25501 123161615      151514       
 1395904.2769  1.2223 -4.2726 2  349.4528 31  25501 123161615      151515       
 1396845.2677  1.5919 -4.2740 2  349.4207 33  25501 123161616      151616       
 1396864.2902  1.5890 -7.0141 2  349.4207 31  25501 123161615      151616       
 1396866.7264  1.5992 -6.5317 2  349.4200 33  25501 123161616      151615       
 1396885.7489  1.5920 -4.3413 2  349.4200 31  25501 123161615      151615       
 1482802.8206  1.7461 -4.4113 2  395.9803 35  25501 123171817      161717       
 1482824.1022  1.7525 -1.5935 2  395.9803 37  25501 123171818      161717       
 1482824.1860  1.7520 -1.6183 2  395.9796 35  25501 123171817      161716       
 1482888.6395  1.7752 -1.6185 2  396.0145 35  25501 123171717      161616       
 1482888.7245  1.7747 -1.6448 2  396.0151 33  25501 123171716      161615       
 1482907.7471  1.7693 -4.3483 2  396.0145 33  25501 123171716      161616       
 1483912.9541  2.1700 -4.3494 2  395.9803 35  25501 123171717      161717       
 1483934.3195  2.1779 -6.6573 2  395.9796 35  25501 123171717      161716       
 1483953.4271  2.1701 -4.4127 2  395.9796 33  25501 123171716      161716       
 1569762.7356  2.4595 -4.4907 2  445.4420 37  25501 123181918      171818       
 1569783.9415  2.4670 -1.6264 2  445.4420 39  25501 123181919      171818       
 1569784.0172  2.4665 -1.6499 2  445.4413 37  25501 123181918      171817       
 1569848.7272  2.4924 -1.6500 2  445.4783 37  25501 123181818      171717       
 1569848.8040  2.4919 -1.6748 2  445.4790 35  25501 123181817      171716       
 1569867.9116  2.4854 -4.4313 2  445.4783 35  25501 123181817      171717       
 1570937.5791  2.9191 -4.4322 2  445.4420 37  25501 123181818      171818       
 1570958.8607  2.9277 -6.7874 2  445.4413 37  25501 123181818      171817       
 1570978.0451  2.9192 -4.4919 2  445.4413 35  25501 123181817      171817       
 1656676.7542  3.3756 -4.5778 2  497.8044 39  25501 123192019      181919       
 1656697.8912  3.3842 -1.6692 2  497.8044 41  25501 123192020      181919       
 1656697.9601  3.3837 -1.6915 2  497.8037 39  25501 123192019      181918       
 1656762.9381  3.4124 -1.6916 2  497.8428 39  25501 123191919      181818       
 1656763.0079  3.4119 -1.7151 2  497.8435 37  25501 123191918      181817       
 1656782.1922  3.4044 -4.5215 2  497.8428 37  25501 123191918      181818       
 1657916.5756  3.8738 -4.5223 2  497.8044 39  25501 123191919      181919       
 1657937.7816  3.8830 -6.9223 2  497.8037 39  25501 123191919      181918       
 1657957.0357  3.8739 -4.5787 2  497.8037 37  25501 123191918      181918       
 1743542.2922  4.5327 -4.6722 2  553.0659 41  25501 123202120      192020       
