!Produced on 2013-10-29 02:22:33.096074
!Based on the ansatz of Andrew et al. 2009 (eq 1 - 5):
!2009 ApJ, 700, 1502
!Format:
!         8      5000       100        50
!(8ES18.9)
! radius            theta             dens_gas          T                 dens_dust         d2g_mass          d2g_num           r_dust            
   1.861358833e+00   1.377906148e+00   3.591270735e+10   0.000000000e+00   6.501961905e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.390763399e+00   9.369495854e+10   0.000000000e+00   1.696338416e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.403620650e+00   2.288058916e+11   0.000000000e+00   4.142509158e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.416477901e+00   5.229992736e+11   0.000000000e+00   9.468852682e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.429335152e+00   1.118968526e+12   0.000000000e+00   2.025881998e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.442192402e+00   2.240874628e+12   0.000000000e+00   4.057082448e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.455049653e+00   4.200491891e+12   0.000000000e+00   7.604951080e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.467906904e+00   7.369968722e+12   0.000000000e+00   1.334325909e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.480764155e+00   1.210358548e+13   0.000000000e+00   2.191342773e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.493621406e+00   1.860567119e+13   0.000000000e+00   3.368539277e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.506478657e+00   2.677068872e+13   0.000000000e+00   4.846808025e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.519335907e+00   3.605426527e+13   0.000000000e+00   6.527590834e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.861358833e+00   1.532193158e+00   4.545028996e+13   0.000000000e+00   8.228732282e-01   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.861358833e+00   1.545050409e+00   5.362898403e+13   0.000000000e+00   9.903257057e-01   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.861358833e+00   1.557907660e+00   5.923049795e+13   0.000000000e+00   4.009159913e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.861358833e+00   1.570764911e+00   6.123138753e+13   0.000000000e+00   1.108677710e+04   1.000080458e-01   1.810636268e-10   2.207729393e-02
   1.919136745e+00   5.707963268e-01   7.968175468e-74   0.000000000e+00   1.442630678e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   5.985732319e-01   4.567567696e-69   0.000000000e+00   8.269538374e-83   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   6.263501370e-01   1.922994365e-64   0.000000000e+00   3.481563219e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   6.541270421e-01   5.946178544e-60   0.000000000e+00   1.076550035e-73   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   6.819039472e-01   1.350407355e-55   0.000000000e+00   2.444899821e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   7.096808524e-01   2.252467632e-51   0.000000000e+00   4.078071473e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   7.374577575e-01   2.759429091e-47   0.000000000e+00   4.995920428e-61   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   7.652346626e-01   2.482829136e-43   0.000000000e+00   4.495138809e-57   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   7.930115677e-01   1.640745958e-39   0.000000000e+00   2.970555132e-53   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   8.207884728e-01   7.963477697e-36   0.000000000e+00   1.441780151e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   8.485653779e-01   2.838775892e-32   0.000000000e+00   5.139577065e-46   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   8.763422830e-01   7.432353606e-29   0.000000000e+00   1.345620633e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   9.041191882e-01   1.429185280e-25   0.000000000e+00   2.587526513e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   9.318960933e-01   2.018448254e-22   0.000000000e+00   3.654381589e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   9.596729984e-01   2.093695989e-19   0.000000000e+00   3.790616906e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   9.874499035e-01   1.595058212e-16   0.000000000e+00   2.887837897e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.015226809e+00   8.924961855e-14   0.000000000e+00   1.615855954e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.043003714e+00   3.667778625e-11   0.000000000e+00   6.640478719e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.070780619e+00   1.107048829e-08   0.000000000e+00   2.004301498e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.098557524e+00   2.454128810e-06   0.000000000e+00   4.443177139e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.126334429e+00   3.995718145e-04   0.000000000e+00   7.234210139e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.154111334e+00   4.778144210e-02   0.000000000e+00   8.650785173e-16   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.181888239e+00   4.196532352e+00   0.000000000e+00   7.597782373e-14   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.209665144e+00   2.707003474e+02   0.000000000e+00   4.901004342e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.237442050e+00   1.282489937e+04   0.000000000e+00   2.321935974e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.262190891e+00   3.076430921e+05   0.000000000e+00   5.569849261e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.275048141e+00   1.455355591e+06   0.000000000e+00   2.634907616e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.287905392e+00   6.444273627e+06   0.000000000e+00   1.166729682e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.300762643e+00   2.670925222e+07   0.000000000e+00   4.835685005e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.313619894e+00   1.036173280e+08   0.000000000e+00   1.875981982e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.326477145e+00   3.762581807e+08   0.000000000e+00   6.812118990e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.339334396e+00   1.278858271e+09   0.000000000e+00   2.315360877e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.352191646e+00   4.068569928e+09   0.000000000e+00   7.366107606e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.365048897e+00   1.211557571e+10   0.000000000e+00   2.193513593e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.377906148e+00   3.376985764e+10   0.000000000e+00   6.114000978e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.390763399e+00   8.810434090e+10   0.000000000e+00   1.595120809e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.403620650e+00   2.151534361e+11   0.000000000e+00   3.895332734e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.416477901e+00   4.917928030e+11   0.000000000e+00   8.903862466e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.429335152e+00   1.052201592e+12   0.000000000e+00   1.905001090e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.442192402e+00   2.107165479e+12   0.000000000e+00   3.815003290e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.455049653e+00   3.949855737e+12   0.000000000e+00   7.151176679e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.467906904e+00   6.930215316e+12   0.000000000e+00   1.254708968e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.480764155e+00   1.138138527e+13   0.000000000e+00   2.060589104e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.493621406e+00   1.749550266e+13   0.000000000e+00   3.167544310e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.506478657e+00   2.517332759e+13   0.000000000e+00   4.557607295e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.519335907e+00   3.390296904e+13   0.000000000e+00   6.138100673e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.919136745e+00   1.532193158e+00   4.273834903e+13   0.000000000e+00   7.737737926e-01   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.919136745e+00   1.545050409e+00   5.042903444e+13   0.000000000e+00   9.312346676e-01   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.919136745e+00   1.557907660e+00   5.569631562e+13   0.000000000e+00   3.769940210e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.919136745e+00   1.570764911e+00   5.757781555e+13   0.000000000e+00   1.042524811e+04   1.000080458e-01   1.810636268e-10   2.207729393e-02
   1.978708125e+00   5.707963268e-01   7.492638504e-74   0.000000000e+00   1.356535157e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   5.985732319e-01   4.294977404e-69   0.000000000e+00   7.776016214e-83   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   6.263501370e-01   1.808230966e-64   0.000000000e+00   3.273785164e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   6.541270421e-01   5.591313406e-60   0.000000000e+00   1.012302036e-73   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   6.819039472e-01   1.269815679e-55   0.000000000e+00   2.298989350e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   7.096808524e-01   2.118041424e-51   0.000000000e+00   3.834694086e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   7.374577575e-01   2.594747661e-47   0.000000000e+00   4.697766247e-61   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   7.652346626e-01   2.334655061e-43   0.000000000e+00   4.226871040e-57   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   7.930115677e-01   1.542827011e-39   0.000000000e+00   2.793273799e-53   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   8.207884728e-01   7.488221094e-36   0.000000000e+00   1.355735389e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   8.485653779e-01   2.669359082e-32   0.000000000e+00   4.832849523e-46   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   8.763422830e-01   6.988794239e-29   0.000000000e+00   1.265314627e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   9.041191882e-01   1.343892174e-25   0.000000000e+00   2.433104148e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   9.318960933e-01   1.897988212e-22   0.000000000e+00   3.436289815e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   9.596729984e-01   1.968745198e-19   0.000000000e+00   3.564394672e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   9.874499035e-01   1.499865888e-16   0.000000000e+00   2.715493090e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.015226809e+00   8.392324330e-14   0.000000000e+00   1.519422430e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.043003714e+00   3.448887322e-11   0.000000000e+00   6.244178073e-25   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.070780619e+00   1.040980676e-08   0.000000000e+00   1.884685727e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.098557524e+00   2.307667557e-06   0.000000000e+00   4.178010417e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.126334429e+00   3.757255566e-04   0.000000000e+00   6.802475880e-18   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.154111334e+00   4.492986811e-02   0.000000000e+00   8.134510383e-16   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.181888239e+00   3.946085275e+00   0.000000000e+00   7.144350294e-14   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.209665144e+00   2.545450780e+02   0.000000000e+00   4.608514708e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.237442050e+00   1.205951540e+04   0.000000000e+00   2.183363927e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.262190891e+00   2.892830970e+05   0.000000000e+00   5.237443277e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.275048141e+00   1.368500654e+06   0.000000000e+00   2.477657569e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.287905392e+00   6.059682408e+06   0.000000000e+00   1.097099803e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.300762643e+00   2.511525661e+07   0.000000000e+00   4.547093599e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.313619894e+00   9.743349459e+07   0.000000000e+00   1.764024260e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.326477145e+00   3.538032695e+08   0.000000000e+00   6.405574933e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.339334396e+00   1.202536611e+09   0.000000000e+00   2.177181229e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.352191646e+00   3.825759588e+09   0.000000000e+00   6.926501769e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.365048897e+00   1.139252385e+10   0.000000000e+00   2.062605733e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.377906148e+00   3.175448842e+10   0.000000000e+00   5.749120276e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.390763399e+00   8.284631528e+10   0.000000000e+00   1.499924750e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.403620650e+00   2.023131802e+11   0.000000000e+00   3.662861109e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.416477901e+00   4.624428399e+11   0.000000000e+00   8.372484142e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.429335152e+00   9.894066955e+11   0.000000000e+00   1.791311521e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.442192402e+00   1.981410834e+12   0.000000000e+00   3.587325688e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.455049653e+00   3.714130204e+12   0.000000000e+00   6.724397819e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.467906904e+00   6.516623326e+12   0.000000000e+00   1.179828527e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.480764155e+00   1.070214955e+13   0.000000000e+00   1.937614116e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.493621406e+00   1.645137930e+13   0.000000000e+00   2.978506756e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.506478657e+00   2.367099524e+13   0.000000000e+00   4.285611435e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.519335907e+00   3.187965579e+13   0.000000000e+00   5.771781712e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.978708125e+00   1.532193158e+00   4.018774446e+13   0.000000000e+00   7.275953366e-01   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.978708125e+00   1.545050409e+00   4.741945338e+13   0.000000000e+00   8.756590207e-01   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.978708125e+00   1.557907660e+00   5.237238570e+13   0.000000000e+00   3.544951952e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.978708125e+00   1.570764911e+00   5.414159860e+13   0.000000000e+00   9.803074204e+03   1.000080458e-01   1.810636268e-10   2.207729393e-02
   2.040128643e+00   5.707963268e-01   7.045394510e-74   0.000000000e+00   1.275562053e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   2.040128643e+00   5.985732319e-01   4.038605387e-69   0.000000000e+00   7.311857086e-83   1.000000000e-05   1.810490599e-14   2.207729393e-02
   2.040128643e+00   6.263501370e-01   1.700295631e-64   0.000000000e+00   3.078369256e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   2.040128643e+00   6.541270421e-01   5.257561638e-60   0.000000000e+00   9.518765920e-74   1.000000000e-05   1.810490599e-14   2.207729393e-02
   2.040128643e+00   6.819039472e-01   1.194018957e-55   0.000000000e+00   2.161760097e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   2.040128643e+00   7.096808524e-01   1.991613156e-51   0.000000000e+00   3.605796896e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
